,Parking Positions,,,,,,,20F or 40F Front Pose,,,,,,,20F Rear Pose,,,,,,,45F Front Pose,,,,,
SlotLabel,UnityX,UnityZ,Latitude,Longitude,WGS84_Easting,WGS84_Northing,,UnityX_20F,UnityZ_20F,Latitude_20F,Longitude_20F,WGS84_Easting_20F,WGS84_Northing_20F,,UnityX_20R,UnityZ_20R,Latitude_20R,Longitude_20R,WGS84_Easting_20R,WGS84_Northing_20R,,UnityX_45F,UnityZ_45F,Latitude_45F,Longitude_45F,WGS84_Easting_45F,WGS84_Northing_45F
TQ4_00_4,-345.2401,175.32,1.27415200021977,103.788542355924,365218.10315171,140864.000757449,,-348.080099999999,175.32,1.27416516186479,103.788520442768,365215.665501039,140865.456995632,,-354.676099999999,175.32,1.27419573024803,103.788469548691,365210.003971476,140868.839160175,,-349.604099999999,175.32,1.27417222466295,103.788508683736,365214.357409618,140866.238441764
TQ4_00_5,-351.7701,175.32,1.27418226273426,103.788491971097,365212.498271803,140867.349079783,,-354.6101,175.32,1.27419542437883,103.78847005794,365210.060621103,140868.805318019,,-361.2061,175.32,1.27422599276103,103.788419163862,365204.399091471,140872.187482684,,-356.1341,175.32,1.27420248717675,103.788458298908,365208.752529665,140869.586764179
TQ4_00_6,-358.3291,175.32,1.27421265964479,103.788441362507,365206.868500323,140870.712272277,,-361.1691,175.32,1.2742258212889,103.78841944935,365204.430849594,140872.168510565,,-367.7651,175.32,1.27425638967004,103.78836855527,365198.769319899,140875.550675353,,-362.6931,175.32,1.27423288408658,103.788407690318,365203.122758143,140872.949956754
TQ4_00_7,-364.8511,175.32,1.27424288508214,103.788391039404,365201.270486905,140874.056492774,,-367.6911,175.32,1.27425604672581,103.788369126247,365198.83283615,140875.512731114,,-374.2871,175.32,1.27428661510589,103.788318232166,365193.171306386,140878.894896023,,-369.2151,175.32,1.27426310952324,103.788357367214,365197.524744683,140876.294177331
TQ4_00_8,-371.4101,175.32,1.27427328199057,103.788340430812,365195.640715298,140877.41968551,,-374.2501,175.32,1.27428644363378,103.788318517654,365193.203064514,140878.875923903,,-380.8461,175.32,1.27431701201281,103.788267623572,365187.541534681,140882.258088935,,-375.7741,175.32,1.27429350643097,103.788306758622,365191.894973028,140879.657370149
TQ4_00_9,-377.9402,175.32,1.27430354496434,103.788290045209,365190.035749296,140880.768059604,,-380.7802,175.32,1.27431670660709,103.78826813205,365187.59809848,140882.224298049,,-387.3762,175.32,1.27434727498507,103.788217237967,365181.936568586,140885.606463203,,-382.3042,175.32,1.27432376940404,103.788256373017,365186.290006983,140883.005744323
TQ4_00_10,-384.4991,175.32,1.27433394140723,103.788239437386,365184.406063387,140884.131201307,,-387.3391,175.32,1.27434710304953,103.788217524227,365181.968412548,140885.587439805,,-393.9351,175.32,1.27437767142646,103.788166630143,365176.306882583,140888.969605081,,-388.8631,175.32,1.27435416584624,103.788205765194,365180.660321034,140886.368886108
TQ4_00_11,-391.0541,175.32,1.27436431977499,103.788188859654,365178.779724896,140887.492343368,,-393.8941,175.32,1.27437748141684,103.788166946495,365176.342074023,140888.948581919,,-400.4901,175.32,1.27440804979271,103.788116052409,365170.680543997,140892.330747317,,-395.4181,175.32,1.2743845442133,103.788155187461,365175.033982496,140889.730028249
TQ4_00_12,-397.6132,175.32,1.27439471714267,103.788138250286,365173.149867192,140890.855587867,,-400.4532,175.32,1.27440787878406,103.788116337126,365170.712216293,140892.31182647,,-407.0492,175.32,1.27443844715887,103.788065443039,365165.050686198,140895.693991991,,-401.9772,175.32,1.27441494158027,103.788104578092,365169.404124749,140893.093272829
TQ4_00_13,-404.1432,175.32,1.27442497964881,103.788087865449,365167.544986758,140894.203911169,,-406.9832,175.32,1.27443814128975,103.788065952289,365165.107335832,140895.660149825,,-413.5792,175.32,1.27446870966351,103.788015058201,365159.445805674,140899.042315468,,-408.5072,175.32,1.27444520408573,103.788054193254,365163.799244275,140896.441596212
TQ4_00_14,-410.7023,175.32,1.27445537701439,103.788037256079,365161.915128927,140897.567155911,,-413.5423,175.32,1.27446853865488,103.788015342918,365159.477477972,140899.023394619,,-420.1383,175.32,1.27449910702758,103.787964448829,365153.815947748,140902.405560384,,-415.0663,175.32,1.2744756014506,103.788003583883,365158.169386399,140899.804841034
TQ4_00_15,-417.2241,175.32,1.27448560151653,103.78798693451,365156.317286652,140900.911274821,,-420.0641,175.32,1.27449876315656,103.787965021348,365153.879635671,140902.367513583,,-426.6601,175.32,1.27452933152822,103.787914127258,365148.218105378,140905.749679469,,-421.5881,175.32,1.27450582595205,103.787953262314,365152.571544082,140903.148960026
TQ4_00_16,-423.7832,175.32,1.27451599888001,103.787936325137,365150.687428691,140904.274519806,,-426.6232,175.32,1.27452916051959,103.787914411975,365148.249777675,140905.73075862,,-433.2192,175.32,1.27455972889019,103.787863517884,365142.588247322,140909.112924629,,-428.1472,175.32,1.27453622331483,103.78790265294,365146.941686072,140906.512205091
TQ4_00_17,-430.3132,175.32,1.27454626138199,103.787885940296,365145.082547998,140907.622843591,,-433.153199999999,175.32,1.27455942302111,103.787864027133,365142.644896962,140909.079082458,,-439.7492,175.32,1.27458999139065,103.787813133041,365136.983366537,140912.461248589,,-434.677199999999,175.32,1.27456648581611,103.787852268098,365141.336805337,140909.860528957
TQ4_00_18,-436.8721,175.32,1.27457665781649,103.787835332464,365139.45286157,140910.985986267,,-439.712099999999,175.32,1.27458981945516,103.787813419301,365137.015210499,140912.442225186,,-446.308099999999,175.32,1.27462038782365,103.787762525207,365131.353680011,140915.824391439,,-441.236099999999,175.32,1.27459688224992,103.787801660265,365135.707118866,140913.223671714
TQ4_00_19,-443.4292,175.32,1.27460704590807,103.787784738519,365133.824720064,140914.348206095,,-446.2692,175.32,1.27462020754628,103.787762825356,365131.387068967,140915.804445067,,-452.8652,175.32,1.27465077591371,103.787711931261,365125.725538414,140919.186611443,,-447.7932,175.32,1.27462727034079,103.78775106632,365130.078977315,140916.585891623
TQ4_00_20,-449.9882,175.32,1.27463744280391,103.787734129913,365128.194947669,140917.71140029,,-452.8282,175.32,1.27465060444167,103.787712216749,365125.757296543,140919.167639314,,-459.4242,175.32,1.27468117280805,103.787661322653,365120.095765927,140922.549805813,,-454.3522,175.32,1.27465766723594,103.787700457713,365124.449204881,140919.949085899
TQ4_00_21,-456.518,175.32,1.27466770437483,103.78768374661,365122.590238386,140921.059622008,,-459.358,175.32,1.27468086601214,103.787661833446,365120.152587229,140922.515861084,,-465.954,175.32,1.27471143437746,103.787610939349,365114.491056549,140925.898027704,,-460.882,175.32,1.27468792880616,103.78765007441,365118.84449555,140923.297307697
TQ4_00_22,-463.077,175.32,1.27469810126858,103.787633138002,365116.960465861,140924.422816445,,-465.917,175.32,1.27471126290543,103.787611224837,365114.52281468,140925.879055575,,-472.513,175.32,1.27474183126969,103.787560330739,365108.861283929,140929.261222317,,-467.441,175.32,1.27471832569921,103.7875994658,365113.214722982,140926.660502216
TQ4_00_23,-469.5993,175.32,1.27472832807956,103.787582812566,365111.362193902,140927.767192703,,-472.4393,175.32,1.27474148971596,103.787560899401,365108.924542695,140929.223431885,,-479.0353,175.32,1.27477205807917,103.787510005301,365103.26301188,140932.605598749,,-473.9633,175.32,1.2747485525095,103.787549140364,365107.616450983,140930.004878554
TQ4_00_24,-476.1582,175.32,1.27475872450778,103.787532204727,365105.732507081,140931.130336107,,-478.9982,175.32,1.27477188614372,103.787510291561,365103.294855842,140932.586575342,,-485.5942,175.32,1.27480245450587,103.787459397461,365097.633324964,140935.968742328,,-480.5222,175.32,1.27477894893701,103.787498532524,365101.986764117,140933.368022039
TQ4_00_25,-482.688,175.32,1.27478898607452,103.78748182142,365100.127797537,140934.478558308,,-485.528,175.32,1.27480214771001,103.787459908253,365097.690146269,140935.934797595,,-492.124,175.32,1.27483271607111,103.787409014151,365092.028615322,140939.316964704,,-487.052,175.32,1.27480921050306,103.787448149216,365096.382054525,140936.716244321
TQ4_00_26,-489.2473,175.32,1.27481938435438,103.787431210492,365094.497767252,140937.84190706,,-492.087299999999,175.32,1.27483254598942,103.787409297325,365092.060115956,140939.298146399,,-498.6833,175.32,1.27486311434946,103.787358403222,365086.398584945,140942.68031363,,-493.611299999999,175.32,1.27483960878222,103.787397538287,365090.752024201,140940.079593153
TQ4_00_27,-495.8023,175.32,1.27484976270537,103.787380632742,365088.871427713,140941.203051063,,-498.6423,175.32,1.27486292433995,103.787358719574,365086.43377639,140942.659290456,,-505.2383,175.32,1.27489349269894,103.78730782547,365080.772245308,140946.041457809,,-500.1663,175.32,1.27486998713251,103.787346960536,365085.125684619,140943.440737238
TQ4_00_28,-502.3609,175.32,1.27488015773907,103.787330027213,365083.241998126,140944.566041126,,-505.2009,175.32,1.2748933193732,103.787308114045,365080.804346774,140946.022280571,,-511.7969,175.32,1.27492388773113,103.787257219939,365075.142815633,140949.404448046,,-506.7249,175.32,1.27490038216551,103.787296355007,365079.49625499,140946.803727381
TQ4_00_29,-508.8911,175.32,1.27491042115538,103.787279640815,365077.636944988,140947.914468915,,-511.731099999999,175.32,1.27492358278905,103.787257727646,365075.19929361,140949.370708413,,-518.3271,175.32,1.27495415114593,103.787206833539,365069.537762399,140952.75287601,,-513.2551,175.32,1.27493064558112,103.787245968607,365073.891201806,140950.152155251
TQ4_00_30,-515.45,175.32,1.2749408175773,103.787229032969,365072.007257775,140951.277613048,,-518.29,175.32,1.27495397921051,103.787207119799,365069.569606368,140952.733852599,,-524.886,175.32,1.27498454756633,103.787156225692,365063.908075091,140956.116020319,,-519.814,175.32,1.27496104200234,103.787195360761,365068.261514548,140953.515299466
TQ4_00_31,-521.9721,175.32,1.27497104345306,103.787178709067,365066.409156964,140954.62188772,,-524.8121,175.32,1.27498420508582,103.787156795897,365063.971505525,140956.078127323,,-531.4081,175.32,1.27501477344059,103.787105901788,365058.309974184,140959.460295165,,-526.3361,175.32,1.2749912678774,103.787145036858,365062.663413694,140956.859574218
TQ4_00_32,-528.5313,175.32,1.27500144126319,103.787128098904,365060.779212121,140957.985185925,,-531.3713,175.32,1.27501460289549,103.787106185733,365058.341560656,140959.44142558,,-537.9673,175.32,1.2750451712492,103.787055291623,365052.680029249,140962.823593544,,-532.8953,175.32,1.27502166568683,103.787094426694,365057.033468806,140960.222872503
TQ4_00_33,-535.0612,175.32,1.27503170328501,103.787077714815,365055.174416221,140961.333460369,,-537.9012,175.32,1.27504486491686,103.787055801645,365052.736764727,140962.789700077,,-544.4972,175.32,1.27507543326952,103.787004907534,365047.075233254,140966.171868163,,-539.4252,175.32,1.27505192770796,103.787044042605,365051.428672866,140963.571147029
TQ4_00_34,-541.6199,175.32,1.27506209877585,103.787027108508,365049.54490041,140964.696502436,,-544.4599,175.32,1.27507526040725,103.787005195337,365047.10724889,140966.152742197,,-551.0559,175.32,1.27510582875884,103.786954301224,365041.445717346,140969.534910405,,-545.9839,175.32,1.2750823231981,103.786993436297,365045.79915701,140966.934189177
TQ4_00_35,-548.1781,175.32,1.27509249194845,103.786976506057,365043.915813698,140968.059288245,,-551.0181,175.32,1.27510565357939,103.786954592886,365041.478162149,140969.515528058,,-557.6141,175.32,1.27513622192993,103.786903698772,365035.816630542,140972.897696389,,-552.5421,175.32,1.27511271637,103.786942833846,365040.170070256,140970.296975066
TQ4_00_36,-554.81,175.32,1.27512322667358,103.786925334943,365038.223468146,140971.459864625,,-557.65,175.32,1.27513638830406,103.786903421771,365035.785816568,140972.916104492,,-564.246,175.32,1.27516695665353,103.786852527656,365030.124284896,140976.298272946,,-559.174,175.32,1.27514345109442,103.786891662731,365034.477724656,140973.697551528
TQ4_00_37,-560.72,175.32,1.27515061584102,103.78687973394,365033.150749529,140974.490279303,,-563.56,175.32,1.27516377747109,103.786857820768,365030.713097926,140975.946519217,,-570.156,175.32,1.27519434581961,103.786806926652,365025.051566193,140979.328687781,,-565.084,175.32,1.27517084026123,103.786846061727,365029.405006005,140976.727966279
TQ4_11_1,-325.63,216.12,1.27437797046146,103.788881529594,365255.855647146,140888.965251274,,-328.469999999999,216.12,1.27439113210936,103.788859616437,365253.417996885,140890.421489476,,-335.066,216.12,1.27442170049928,103.788808722359,365247.756468278,140893.803654063,,-329.993999999999,216.12,1.27439819490906,103.788847857405,365252.109905683,140891.202935619
TQ4_11_2,-332.15,216.12,1.27440818663874,103.788831221925,365250.259351461,140892.308446053,,-334.99,216.12,1.27442134828618,103.788809308768,365247.821701171,140893.764684307,,-341.586,216.12,1.27445191667505,103.788758414688,365242.160172501,140897.146849016,,-336.514,216.12,1.27442841108564,103.788797549736,365246.513609955,140894.546130478
TQ4_11_3,-338.6811,216.12,1.27443845425662,103.788780828608,365244.653528274,140895.657332587,,-341.5211,216.12,1.27445161590361,103.78875891545,365242.215877958,140897.113570893,,-348.1171,216.12,1.27448218429143,103.78870802137,365236.554349218,140900.495735724,,-343.0451,216.12,1.27445867870283,103.788747156418,365240.907786728,140897.895017093
TQ4_11_4,-345.2401,216.12,1.27446885117274,103.788730220016,365239.023757686,140899.020525245,,-348.080099999999,216.12,1.27448201281928,103.788708306858,365236.586107338,140900.476763605,,-354.676099999999,216.12,1.27451258120604,103.788657412777,365230.924578536,140903.858928558,,-349.604099999999,216.12,1.27448907561825,103.788696547826,365235.278016095,140901.258209832
TQ4_11_5,-351.7701,216.12,1.27449911369072,103.788679835184,365233.418878528,140902.368847985,,-354.6101,216.12,1.2745122753368,103.788657922026,365230.981228156,140903.825086397,,-361.2061,216.12,1.27454284372251,103.788607027943,365225.319699282,140907.207251472,,-356.1341,216.12,1.27451933813553,103.788646162993,365229.673136894,140904.606532653
TQ4_11_6,-358.3291,216.12,1.27452951060474,103.78862922659,365227.789107807,140905.732040887,,-361.1691,216.12,1.27454267225037,103.788607313432,365225.351457407,140907.188279351,,-367.7651,216.12,1.27457324063502,103.788556419348,365219.689928469,140910.570444548,,-362.6931,216.12,1.27454973504886,103.788595554398,365224.043366131,140907.969725635
TQ4_11_7,-364.8511,216.12,1.27455973604557,103.788578903484,365222.191095144,140909.076261788,,-367.6911,216.12,1.27457289769075,103.788556990324,365219.753444715,140910.532500305,,-374.2871,216.12,1.27460346607436,103.788506096239,365214.091915709,140913.914665624,,-369.2151,216.12,1.274579960489,103.788545231291,365218.44535342,140911.313946617
TQ4_11_8,-371.4101,216.12,1.2745901329575,103.788528294887,365216.561324291,140912.439454932,,-374.2501,216.12,1.27460329460222,103.788506381728,365214.123673833,140913.895693502,,-380.8461,216.12,1.27463386298477,103.788455487641,365208.462144766,140917.277858943,,-375.7741,216.12,1.27461035740023,103.788494622694,365212.815582524,140914.677139842
TQ4_11_9,-377.9402,216.12,1.27462039593475,103.78847790928,365210.956359043,140915.787829432,,-380.7802,216.12,1.27463355757902,103.788455996119,365208.518708558,140917.244068054,,-387.3762,216.12,1.27466412596051,103.788405102032,365202.857179423,140920.626233617,,-382.3042,216.12,1.27464062037678,103.788444237085,365207.210617233,140918.025514422
TQ4_11_10,-384.4991,216.12,1.27465079238114,103.788427301453,365205.326673891,140919.150971543,,-387.3391,216.12,1.27466395402496,103.788405388292,365202.889023377,140920.607210217,,-393.9351,216.12,1.2746945224054,103.788354494203,365197.227494181,140923.989375903,,-388.8631,216.12,1.27467101682247,103.788393629257,365201.580932039,140921.388656614
TQ4_11_11,-391.0541,216.12,1.2746811707524,103.788376723716,365199.700336153,140922.512114011,,-393.8941,216.12,1.27469433239576,103.788354810555,365197.262685613,140923.968352738,,-400.4901,216.12,1.27472490077514,103.788303916465,365191.601156349,140927.350518546,,-395.4181,216.12,1.27470139519303,103.78834305152,365195.954594259,140924.749799163
TQ4_11_12,-397.6132,216.12,1.27471156812357,103.788326114344,365194.070479208,140925.875358917,,-400.4532,216.12,1.27472472976647,103.788304201182,365191.63282864,140927.331597697,,-407.0492,216.12,1.2747552981448,103.788253307091,365185.971299304,140930.713763628,,-401.9772,216.12,1.2747317925635,103.788292442147,365190.324737269,140928.113044151
TQ4_11_13,-404.1432,216.12,1.2747418306332,103.788275729503,365188.465599534,140929.223682625,,-406.9832,216.12,1.27475499227565,103.788253816341,365186.027948934,140930.679921458,,-413.5792,216.12,1.27478556065292,103.788202922248,365180.366419534,140934.06208751,,-408.5072,216.12,1.27476205507243,103.788242057305,365184.719857549,140931.461367939
