Filename,PSA_AIFO_Coordinates,,,,,,,,,,,
Format,2.1,,,,,,,,,,,
Modified on,25/09/24,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Slot Label, Raw x, Raw y, Slot Type, , 20F Front x, 20F Front y, , 20F Rear x, 20F Rear y, , 45F Front x, 45F Front y
TL1_11_15,364752.884,140051.3188,9, ,364754.3402,140053.7565, ,364757.7224,140059.418, ,364755.1217,140055.0646
TL1_11_16,364756.2323,140056.9237,9, ,364757.6885,140059.3614, ,364761.0707,140065.0229, ,364758.47,140060.6695
TL1_11_17,364759.5955,140062.5535,9, ,364761.0517,140064.9912, ,364764.4339,140070.6527, ,364761.8332,140066.2993
TL1_11_18,364762.9397,140068.1515,9, ,364764.3959,140070.5892, ,364767.7781,140076.2507, ,364765.1774,140071.8973
TL1_11_19,364766.3029,140073.7813,9, ,364767.7591,140076.219, ,364771.1413,140081.8805, ,364768.5406,140077.5271
TL1_11_20,364769.6512,140079.3862,9, ,364771.1074,140081.8239, ,364774.4896,140087.4854, ,364771.8889,140083.132
TL1_11_21,364773.0144,140085.016,9, ,364774.4706,140087.4537, ,364777.8528,140093.1152, ,364775.2521,140088.7618
TL1_11_22,364776.3765,140090.6441,9, ,364777.8328,140093.0817, ,364781.2149,140098.7433, ,364778.6142,140094.3898
TL1_11_23,364779.7397,140096.2739,9, ,364781.1959,140098.7115, ,364784.5781,140104.3731, ,364781.9774,140100.0196
TL1_11_24,364783.088,140101.8788,9, ,364784.5443,140104.3164, ,364787.9264,140109.978, ,364785.3257,140105.6245
TL1_11_25,364786.4512,140107.5086,9, ,364787.9074,140109.9462, ,364791.2896,140115.6078, ,364788.6889,140111.2543
TL1_11_26,364789.7954,140113.1066,9, ,364791.2517,140115.5442, ,364794.6338,140121.2058, ,364792.0331,140116.8523
TL1_11_27,364793.1586,140118.7364,9, ,364794.6148,140121.174, ,364797.997,140126.8356, ,364795.3963,140122.4821
TL1_11_28,364796.5069,140124.3413,9, ,364797.9632,140126.7789, ,364801.3453,140132.4405, ,364798.7446,140128.087
TL1_11_29,364799.8701,140129.9711,9, ,364801.3263,140132.4087, ,364804.7085,140138.0703, ,364802.1078,140133.7168
TL1_11_30,364803.2312,140135.5974,9, ,364804.6875,140138.0351, ,364808.0696,140143.6966, ,364805.4689,140139.3432
TL1_11_31,364806.5944,140141.2272,9, ,364808.0507,140143.6648, ,364811.4328,140149.3264, ,364808.8321,140144.9729
TL1_11_32,364809.9427,140146.8321,9, ,364811.399,140149.2697, ,364814.7811,140154.9313, ,364812.1804,140150.5778
TL1_11_33,364813.3059,140152.4619,9, ,364814.7622,140154.8995, ,364818.1443,140160.5611, ,364815.5436,140156.2076
TL1_11_34,364816.6501,140158.0599,9, ,364818.1064,140160.4976, ,364821.4885,140166.1591, ,364818.8878,140161.8057
TL1_11_35,364820.0133,140163.6897,9, ,364821.4695,140166.1273, ,364824.8517,140171.7889, ,364822.251,140167.4354
TL2_00_1,364715.5567,139967.1771,1, ,364717.013,139969.6148, ,364720.3951,139975.2764, ,364717.7944,139970.9229
TL2_00_2,364718.6333,139972.3271,1, ,364720.0895,139974.7648, ,364723.4717,139980.4263, ,364720.871,139976.0729
TL2_00_3,364722.1272,139978.1758,1, ,364723.5835,139980.6134, ,364726.9656,139986.275, ,364724.3649,139981.9215
TL2_00_4,364725.4904,139983.8056,1, ,364726.9466,139986.2432, ,364730.3288,139991.9048, ,364727.7281,139987.5513
TL2_00_5,364728.8387,139989.4105,1, ,364730.295,139991.8481, ,364733.6771,139997.5097, ,364731.0764,139993.1562
TL2_00_6,364732.2014,139995.0394,9, ,364733.6576,139997.4771, ,364737.0398,140003.1386, ,364734.4391,139998.7852
TL2_00_7,364735.5646,140000.6692,9, ,364737.0208,140003.1069, ,364740.403,140008.7684, ,364737.8022,140004.415
TL2_00_8,364738.9129,140006.2741,9, ,364740.3691,140008.7118, ,364743.7513,140014.3733, ,364741.1506,140010.0199
TL2_00_9,364742.2761,140011.9039,9, ,364743.7323,140014.3415, ,364747.1145,140020.0031, ,364744.5137,140015.6496
TL2_00_10,364745.6203,140017.5019,9, ,364747.0765,140019.9396, ,364750.4587,140025.6011, ,364747.858,140021.2477
TL2_00_11,364748.9835,140023.1317,9, ,364750.4397,140025.5694, ,364753.8218,140031.2309, ,364751.2211,140026.8775
TL2_00_12,364752.3318,140028.7366,9, ,364753.788,140031.1743, ,364757.1702,140036.8358, ,364754.5694,140032.4824
TL2_00_13,364755.695,140034.3664,9, ,364757.1512,140036.8041, ,364760.5333,140042.4656, ,364757.9326,140038.1121
TL2_00_14,364759.0561,140039.9927,9, ,364760.5123,140042.4304, ,364763.8945,140048.092, ,364761.2938,140043.7385
TL2_00_15,364762.4193,140045.6225,9, ,364763.8755,140048.0602, ,364767.2577,140053.7217, ,364764.6569,140049.3683
TL2_00_16,364765.7676,140051.2274,9, ,364767.2238,140053.6651, ,364770.606,140059.3266, ,364768.0053,140054.9732
TL2_00_17,364769.1308,140056.8572,9, ,364770.587,140059.2949, ,364773.9691,140064.9564, ,364771.3684,140060.603
TL2_00_18,364772.475,140062.4553,9, ,364773.9312,140064.8929, ,364777.3134,140070.5545, ,364774.7126,140066.201
TL2_00_19,364775.8382,140068.085,9, ,364777.2944,140070.5227, ,364780.6765,140076.1842, ,364778.0758,140071.8308
TL2_00_20,364779.1865,140073.6899,9, ,364780.6427,140076.1276, ,364784.0249,140081.7891, ,364781.4241,140077.4357
TL2_00_21,364782.5496,140079.3197,9, ,364784.0059,140081.7574, ,364787.388,140087.4189, ,364784.7873,140083.0655
TL2_00_22,364785.9118,140084.9478,9, ,364787.368,140087.3855, ,364790.7502,140093.047, ,364788.1495,140088.6935
TL2_00_23,364789.275,140090.5776,9, ,364790.7312,140093.0152, ,364794.1134,140098.6768, ,364791.5127,140094.3233
TL2_00_24,364792.6233,140096.1825,9, ,364794.0795,140098.6201, ,364797.4617,140104.2817, ,364794.861,140099.9282
TL2_00_25,364795.9865,140101.8123,9, ,364797.4427,140104.2499, ,364800.8249,140109.9115, ,364798.2242,140105.558
TL2_00_26,364799.3307,140107.4103,9, ,364800.7869,140109.848, ,364804.1691,140115.5095, ,364801.5684,140111.156
TL2_00_27,364802.6939,140113.0401,9, ,364804.1501,140115.4777, ,364807.5323,140121.1393, ,364804.9316,140116.7858
TL2_00_28,364806.0422,140118.645,9, ,364807.4984,140121.0826, ,364810.8806,140126.7442, ,364808.2799,140122.3907
TL2_00_29,364809.4054,140124.2748,9, ,364810.8616,140126.7124, ,364814.2438,140132.374, ,364811.6431,140128.0205
TL2_00_30,364812.7665,140129.9011,9, ,364814.2227,140132.3388, ,364817.6049,140138.0003, ,364815.0042,140133.6469
TL2_00_31,364816.1297,140135.5309,9, ,364817.5859,140137.9686, ,364820.9681,140143.6301, ,364818.3674,140139.2767
TL2_00_32,364819.478,140141.1358,9, ,364820.9342,140143.5735, ,364824.3164,140149.235, ,364821.7157,140144.8816
TL2_00_33,364822.8412,140146.7656,9, ,364824.2974,140149.2032, ,364827.6796,140154.8648, ,364825.0789,140150.5113
TL2_00_34,364826.1854,140152.3636,9, ,364827.6416,140154.8013, ,364831.0238,140160.4628, ,364828.4231,140156.1094
TL2_00_35,364829.5486,140157.9934,9, ,364831.0048,140160.4311, ,364834.387,140166.0926, ,364831.7863,140161.7392
TL2_00_36,364832.8969,140163.5983,9, ,364834.3531,140166.036, ,364837.7353,140171.6975, ,364835.1346,140167.344
TL2_00_37,364836.2601,140169.2281,9, ,364837.7163,140171.6657, ,364841.0985,140177.3273, ,364838.4978,140172.9738
TL2_00_38,364839.61279,140174.863507,9, ,364841.069039,140177.301187, ,364844.432734,140182.931829, ,364841.817646,140178.554315
TL2_11_1,364750.4994,139946.3028,1, ,364751.9556,139948.7404, ,364755.3378,139954.402, ,364752.7371,139950.0485
TL2_11_2,364753.5759,139951.4527,1, ,364755.0322,139953.8904, ,364758.4143,139959.5519, ,364755.8136,139955.1985
TL2_11_3,364757.0699,139957.3014,1, ,364758.5261,139959.7391, ,364761.9082,139965.4006, ,364759.3075,139961.0472
TL2_11_4,364760.433,139962.9312,1, ,364761.8893,139965.3689, ,364765.2714,139971.0304, ,364762.6707,139966.6769
TL2_11_5,364763.7814,139968.5361,1, ,364765.2376,139970.9737, ,364768.6197,139976.6353, ,364766.019,139972.2818
TL2_11_6,364767.144,139974.165,9, ,364768.6003,139976.6027, ,364771.9824,139982.2642, ,364769.3817,139977.9108
TL2_11_7,364770.5072,139979.7948,9, ,364771.9634,139982.2325, ,364775.3456,139987.894, ,364772.7449,139983.5406
TL2_11_8,364773.8555,139985.3997,9, ,364775.3117,139987.8374, ,364778.6939,139993.4989, ,364776.0932,139989.1455
TL2_11_9,364777.2187,139991.0295,9, ,364778.6749,139993.4672, ,364782.0571,139999.1287, ,364779.4564,139994.7753
TL2_11_10,364780.5629,139996.6275,9, ,364782.0191,139999.0652, ,364785.4013,140004.7267, ,364782.8006,140000.3733
TL2_11_11,364783.9261,140002.2573,9, ,364785.3823,140004.695, ,364788.7645,140010.3565, ,364786.1638,140006.0031
TL2_11_12,364787.2744,140007.8622,9, ,364788.7306,140010.2999, ,364792.1128,140015.9614, ,364789.5121,140011.608
TL2_11_13,364790.6376,140013.492,9, ,364792.0938,140015.9297, ,364795.476,140021.5912, ,364792.8753,140017.2378
TL2_11_14,364793.9987,140019.1184,9, ,364795.4549,140021.556, ,364798.8371,140027.2176, ,364796.2364,140022.8641
TL2_11_15,364797.3619,140024.7481,9, ,364798.8181,140027.1858, ,364802.2003,140032.8473, ,364799.5996,140028.4939
TL2_11_16,364800.7102,140030.353,9, ,364802.1664,140032.7907, ,364805.5486,140038.4522, ,364802.9479,140034.0988
TL2_11_17,364804.0734,140035.9828,9, ,364805.5296,140038.4205, ,364808.9118,140044.082, ,364806.3111,140039.7286
TL2_11_18,364807.4176,140041.5809,9, ,364808.8738,140044.0185, ,364812.256,140049.6801, ,364809.6553,140045.3266
TL2_11_19,364810.7808,140047.2106,9, ,364812.237,140049.6483, ,364815.6192,140055.3098, ,364813.0185,140050.9564
TL2_11_20,364814.1291,140052.8155,9, ,364815.5853,140055.2532, ,364818.9675,140060.9147, ,364816.3668,140056.5613
TL2_11_21,364817.4923,140058.4453,9, ,364818.9485,140060.883, ,364822.3307,140066.5445, ,364819.7299,140062.1911
TL2_11_22,364820.8544,140064.0734,9, ,364822.3107,140066.5111, ,364825.6928,140072.1726, ,364823.0921,140067.8192
TL2_11_23,364824.2176,140069.7032,9, ,364825.6738,140072.1408, ,364829.056,140077.8024, ,364826.4553,140073.4489
TL2_11_24,364827.5659,140075.3081,9, ,364829.0222,140077.7457, ,364832.4043,140083.4073, ,364829.8036,140079.0538
TL2_11_25,364830.9291,140080.9379,9, ,364832.3853,140083.3755, ,364835.7675,140089.0371, ,364833.1668,140084.6836
TL2_11_26,364834.2733,140086.5359,9, ,364835.7295,140088.9736, ,364839.1117,140094.6351, ,364836.511,140090.2817
TL2_11_27,364837.6365,140092.1657,9, ,364839.0927,140094.6033, ,364842.4749,140100.2649, ,364839.8742,140095.9114
TL2_11_28,364840.9848,140097.7706,9, ,364842.441,140100.2082, ,364845.8232,140105.8698, ,364843.2225,140101.5163
TL2_11_29,364844.348,140103.4004,9, ,364845.8042,140105.838, ,364849.1864,140111.4996, ,364846.5857,140107.1461
TL2_11_30,364847.7091,140109.0267,9, ,364849.1654,140111.4644, ,364852.5475,140117.1259, ,364849.9468,140112.7725
TL2_11_31,364851.0723,140114.6565,9, ,364852.5285,140117.0942, ,364855.9107,140122.7557, ,364853.31,140118.4023
TL2_11_32,364854.4206,140120.2614,9, ,364855.8769,140122.6991, ,364859.259,140128.3606, ,364856.6583,140124.0072
TL2_11_33,364857.7838,140125.8912,9, ,364859.24,140128.3288, ,364862.6222,140133.9904, ,364860.0215,140129.6369
TL2_11_34,364861.128,140131.4892,9, ,364862.5842,140133.9269, ,364865.9664,140139.5884, ,364863.3657,140135.235
TL2_11_35,364864.4912,140137.119,9, ,364865.9474,140139.5567, ,364869.3296,140145.2182, ,364866.7289,140140.8648
TL2_11_36,364867.8395,140142.7239,9, ,364869.2957,140145.1615, ,364872.6779,140150.8231, ,364870.0772,140146.4696
TL2_11_37,364871.2027,140148.3537,9, ,364872.6589,140150.7913, ,364876.0411,140156.4529, ,364873.4404,140152.0994
TL2_11_38,364874.550374,140153.988624,9, ,364876.006622,140156.426304, ,364879.370317,140162.056945, ,364876.75523,140157.679432
TL3_00_1,364760.1985,139940.5086,1, ,364761.6547,139942.9462, ,364765.0369,139948.6078, ,364762.4362,139944.2543
TL3_00_2,364763.2751,139945.6586,1, ,364764.7313,139948.0962, ,364768.1134,139953.7578, ,364765.5127,139949.4043
TL3_00_3,364766.769,139951.5072,1, ,364768.2252,139953.9449, ,364771.6074,139959.6064, ,364769.0067,139955.253
TL3_00_4,364770.1322,139957.137,1, ,364771.5884,139959.5747, ,364774.9706,139965.2362, ,364772.3699,139960.8828
TL3_00_5,364773.4805,139962.7419,1, ,364774.9367,139965.1796, ,364778.3189,139970.8411, ,364775.7182,139966.4877
TL3_00_6,364776.8432,139968.3709,9, ,364778.2994,139970.8085, ,364781.6815,139976.4701, ,364779.0808,139972.1166
TL3_00_7,364780.2063,139974.0006,9, ,364781.6626,139976.4383, ,364785.0447,139982.0998, ,364782.444,139977.7464
TL3_00_8,364783.5546,139979.6055,9, ,364785.0109,139982.0432, ,364788.393,139987.7047, ,364785.7923,139983.3513
TL3_00_9,364786.9178,139985.2353,9, ,364788.3741,139987.673, ,364791.7562,139993.3345, ,364789.1555,139988.9811
TL3_00_10,364790.262,139990.8334,9, ,364791.7183,139993.271, ,364795.1004,139998.9326, ,364792.4997,139994.5791
TL3_00_11,364793.6252,139996.4631,9, ,364795.0815,139998.9008, ,364798.4636,140004.5624, ,364795.8629,140000.2089
TL3_00_12,364796.9735,140002.068,9, ,364798.4298,140004.5057, ,364801.8119,140010.1672, ,364799.2112,140005.8138
TL3_00_13,364800.3367,140007.6978,9, ,364801.7929,140010.1355, ,364805.1751,140015.797, ,364802.5744,140011.4436
TL3_00_14,364803.6978,140013.3242,9, ,364805.1541,140015.7618, ,364808.5362,140021.4234, ,364805.9355,140017.0699
TL3_00_15,364807.061,140018.954,9, ,364808.5173,140021.3916, ,364811.8994,140027.0532, ,364809.2987,140022.6997
TL3_00_16,364810.4093,140024.5589,9, ,364811.8656,140026.9965, ,364815.2477,140032.6581, ,364812.647,140028.3046
TL3_00_17,364813.7725,140030.1887,9, ,364815.2287,140032.6263, ,364818.6109,140038.2879, ,364816.0102,140033.9344
TL3_00_18,364817.1167,140035.7867,9, ,364818.573,140038.2243, ,364821.9551,140043.8859, ,364819.3544,140039.5324
TL3_00_19,364820.4799,140041.4165,9, ,364821.9361,140043.8541, ,364825.3183,140049.5157, ,364822.7176,140045.1622
TL3_00_20,364823.8282,140047.0214,9, ,364825.2845,140049.459, ,364828.6666,140055.1206, ,364826.0659,140050.7671
TL3_00_21,364827.1914,140052.6512,9, ,364828.6476,140055.0888, ,364832.0298,140060.7504, ,364829.4291,140056.3969
TL3_00_22,364830.5536,140058.2792,9, ,364832.0098,140060.7169, ,364835.3919,140066.3784, ,364832.7912,140062.025
TL3_00_23,364833.9167,140063.909,9, ,364835.373,140066.3467, ,364838.7551,140072.0082, ,364836.1544,140067.6548
TL3_00_24,364837.2651,140069.5139,9, ,364838.7213,140071.9516, ,364842.1034,140077.6131, ,364839.5027,140073.2597
TL3_00_25,364840.6282,140075.1437,9, ,364842.0845,140077.5814, ,364845.4666,140083.2429, ,364842.8659,140078.8895
TL3_00_26,364843.9724,140080.7417,9, ,364845.4287,140083.1794, ,364848.8108,140088.8409, ,364846.2101,140084.4875
TL3_00_27,364847.3356,140086.3715,9, ,364848.7919,140088.8092, ,364852.174,140094.4707, ,364849.5733,140090.1173
TL3_00_28,364850.6839,140091.9764,9, ,364852.1402,140094.4141, ,364855.5223,140100.0756, ,364852.9216,140095.7222
TL3_00_29,364854.0471,140097.6062,9, ,364855.5034,140100.0439, ,364858.8855,140105.7054, ,364856.2848,140101.3519
TL3_00_30,364857.4083,140103.2325,9, ,364858.8645,140105.6702, ,364862.2466,140111.3317, ,364859.6459,140106.9783
TL3_00_31,364860.7714,140108.8623,9, ,364862.2277,140111.3, ,364865.6098,140116.9615, ,364863.0091,140112.6081
TL3_00_32,364864.1197,140114.4672,9, ,364865.576,140116.9049, ,364868.9581,140122.5664, ,364866.3574,140118.213
TL3_00_33,364867.4829,140120.097,9, ,364868.9392,140122.5347, ,364872.3213,140128.1962, ,364869.7206,140123.8428
TL3_00_34,364870.8271,140125.695,9, ,364872.2834,140128.1327, ,364875.6655,140133.7942, ,364873.0648,140129.4408
TL3_00_35,364874.1903,140131.3248,9, ,364875.6466,140133.7625, ,364879.0287,140139.424, ,364876.428,140135.0706
TL3_00_36,364877.5386,140136.9297,9, ,364878.9949,140139.3674, ,364882.377,140145.0289, ,364879.7763,140140.6755
TL3_00_37,364880.9018,140142.5595,9, ,364882.3581,140144.9972, ,364885.7402,140150.6587, ,364883.1395,140146.3053
TL3_00_38,364884.2389,140148.1455,9, ,364885.6951,140150.5832, ,364889.0772,140156.2447, ,364886.4765,140151.8913
TL3_11_1,364795.22,139919.6687,1, ,364796.6762,139922.1063, ,364800.0583,139927.7679, ,364797.4576,139923.4144
TL3_11_2,364798.2965,139924.8186,1, ,364799.7527,139927.2563, ,364803.1349,139932.9178, ,364800.5342,139928.5644
TL3_11_3,364801.7904,139930.6673,1, ,364803.2467,139933.105, ,364806.6288,139938.7665, ,364804.0281,139934.4131
TL3_11_4,364805.1536,139936.2971,1, ,364806.6098,139938.7347, ,364809.992,139944.3963, ,364807.3913,139940.0428
TL3_11_5,364808.5019,139941.902,1, ,364809.9582,139944.3396, ,364813.3403,139950.0012, ,364810.7396,139945.6477
TL3_11_6,364811.8646,139947.5309,9, ,364813.3208,139949.9686, ,364816.703,139955.6301, ,364814.1023,139951.2767
TL3_11_7,364815.2278,139953.1607,9, ,364816.684,139955.5984, ,364820.0662,139961.2599, ,364817.4655,139956.9065
TL3_11_8,364818.5761,139958.7656,9, ,364820.0323,139961.2033, ,364823.4145,139966.8648, ,364820.8138,139962.5114
TL3_11_9,364821.9393,139964.3954,9, ,364823.3955,139966.833, ,364826.7777,139972.4946, ,364824.1769,139968.1411
TL3_11_10,364825.2835,139969.9934,9, ,364826.7397,139972.4311, ,364830.1219,139978.0926, ,364827.5211,139973.7392
TL3_11_11,364828.6467,139975.6232,9, ,364830.1029,139978.0609, ,364833.485,139983.7224, ,364830.8843,139979.369
TL3_11_12,364831.995,139981.2281,9, ,364833.4512,139983.6658, ,364836.8333,139989.3273, ,364834.2326,139984.9739
TL3_11_13,364835.3581,139986.8579,9, ,364836.8144,139989.2955, ,364840.1965,139994.9571, ,364837.5958,139990.6036
TL3_11_14,364838.7193,139992.4842,9, ,364840.1755,139994.9219, ,364843.5577,140000.5835, ,364840.957,139996.23
TL3_11_15,364842.0825,139998.114,9, ,364843.5387,140000.5517, ,364846.9208,140006.2132, ,364844.3201,140001.8598
TL3_11_16,364845.4308,140003.7189,9, ,364846.887,140006.1566, ,364850.2692,140011.8181, ,364847.6684,140007.4647
TL3_11_17,364848.7939,140009.3487,9, ,364850.2502,140011.7864, ,364853.6323,140017.4479, ,364851.0316,140013.0945
TL3_11_18,364852.1382,140014.9467,9, ,364853.5944,140017.3844, ,364856.9765,140023.0459, ,364854.3758,140018.6925
TL3_11_19,364855.5013,140020.5765,9, ,364856.9576,140023.0142, ,364860.3397,140028.6757, ,364857.739,140024.3223
TL3_11_20,364858.8496,140026.1814,9, ,364860.3059,140028.6191, ,364863.688,140034.2806, ,364861.0873,140029.9272
TL3_11_21,364862.2128,140031.8112,9, ,364863.6691,140034.2489, ,364867.0512,140039.9104, ,364864.4505,140035.557
TL3_11_22,364865.575,140037.4393,9, ,364867.0312,140039.8769, ,364870.4134,140045.5385, ,364867.8127,140041.185
TL3_11_23,364868.9382,140043.0691,9, ,364870.3944,140045.5067, ,364873.7766,140051.1683, ,364871.1758,140046.8148
TL3_11_24,364872.2865,140048.674,9, ,364873.7427,140051.1116, ,364877.1249,140056.7732, ,364874.5242,140052.4197
TL3_11_25,364875.6497,140054.3038,9, ,364877.1059,140056.7414, ,364880.488,140062.403, ,364877.8873,140058.0495
TL3_11_26,364878.9939,140059.9018,9, ,364880.4501,140062.3394, ,364883.8323,140068.001, ,364881.2315,140063.6475
TL3_11_27,364882.357,140065.5316,9, ,364883.8133,140067.9692, ,364887.1954,140073.6308, ,364884.5947,140069.2773
TL3_11_28,364885.7054,140071.1365,9, ,364887.1616,140073.5741, ,364890.5437,140079.2357, ,364887.943,140074.8822
TL3_11_29,364889.0685,140076.7662,9, ,364890.5248,140079.2039, ,364893.9069,140084.8654, ,364891.3062,140080.512
TL3_11_30,364892.4297,140082.3926,9, ,364893.8859,140084.8303, ,364897.2681,140090.4918, ,364894.6673,140086.1384
TL3_11_31,364895.7929,140088.0224,9, ,364897.2491,140090.46, ,364900.6312,140096.1216, ,364898.0305,140091.7681
TL3_11_32,364899.1412,140093.6273,9, ,364900.5974,140096.0649, ,364903.9796,140101.7265, ,364901.3788,140097.373
TL3_11_33,364902.5043,140099.2571,9, ,364903.9606,140101.6947, ,364907.3427,140107.3563, ,364904.742,140103.0028
TL3_11_34,364905.8486,140104.8551,9, ,364907.3048,140107.2927, ,364910.6869,140112.9543, ,364908.0862,140108.6008
TL3_11_35,364909.2117,140110.4849,9, ,364910.668,140112.9225, ,364914.0501,140118.5841, ,364911.4494,140114.2306
TL3_11_36,364912.5601,140116.0898,9, ,364914.0163,140118.5274, ,364917.3984,140124.189, ,364914.7977,140119.8355
TL3_11_37,364915.9232,140121.7196,9, ,364917.3795,140124.1572, ,364920.7616,140129.8188, ,364918.1609,140125.4653
TL3_11_38,364919.2603,140127.3056,9, ,364920.7165,140129.7432, ,364924.0987,140135.4048, ,364921.4979,140131.0513
TL4_00_1,364804.8763,139913.9001,1, ,364806.3325,139916.3377, ,364809.7146,139921.9993, ,364807.1139,139917.6458
TL4_00_2,364807.9528,139919.0501,1, ,364809.409,139921.4877, ,364812.7912,139927.1493, ,364810.1905,139922.7958
TL4_00_3,364811.4467,139924.8987,1, ,364812.903,139927.3364, ,364816.2851,139932.9979, ,364813.6844,139928.6445
TL4_00_4,364814.8099,139930.5285,1, ,364816.2662,139932.9662, ,364819.6483,139938.6277, ,364817.0476,139934.2743
TL4_00_5,364818.1582,139936.1334,1, ,364819.6145,139938.5711, ,364822.9966,139944.2326, ,364820.3959,139939.8792
TL4_00_6,364821.5209,139941.7623,9, ,364822.9771,139944.2, ,364826.3593,139949.8615, ,364823.7586,139945.5081
TL4_00_7,364824.8841,139947.3921,9, ,364826.3403,139949.8298, ,364829.7225,139955.4913, ,364827.1218,139951.1379
TL4_00_8,364828.2324,139952.997,9, ,364829.6886,139955.4347, ,364833.0708,139961.0962, ,364830.4701,139956.7428
TL4_00_9,364831.5956,139958.6268,9, ,364833.0518,139961.0645, ,364836.434,139966.726, ,364833.8332,139962.3726
